종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"224060","코디엠","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"273760088","100","27376008800","원(KRW)","황정훈","0416209000","충청남도 천안시 서북구 백석공단2길 62 "
"104540","코렌텍","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"11829702","500","5914851000","원(KRW)","선두훈,선승훈,선경훈(각자 대표이사)","041-585-7114","충청남도 천안시 서북구 입장면 영산홍1길 12 "
"027050","코리아나","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"40000000","500","20000000000","원(KRW)","유학수","02  -580 -8522","충청남도 천안시 서북구 성거읍 삼곡2길 6 "
"290510","코리아센터","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"106116940","100","10658614000","원(KRW)","김기록","02-2026-2300","서울특별시 금천구 가산디지털1로 168 A동 1401호 &nbsp"
"190650","코리아에셋투자증권","KOSDAQ","중견기업부",,"116601","금융 지원 서비스업","03",,"6388000","5000","31940000000","원(KRW)","기동호, 김은섭","02-550-6200","서울특별시 영등포구 여의나루로 57 &nbsp"
"101670","코리아에스이","KOSDAQ","벤처기업부",,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"18900000","200","3780000000","원(KRW)","남홍기","031-466-4822","경기도 광주시  오포읍 오포안로 46-10 "
"123410","코리아에프티","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"27841064","100","2784106400","원(KRW)","오원석, 김재산(각자 대표이사)","070-7093-1500","경기도 안성시 원곡면 섬바위길 23 "
"036690","코맥스","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"15287331","500","7643665500","원(KRW)","변우석","031-739-3564","경기도 성남시 중원구 둔촌대로 494 "
"049430","코메론","KOSDAQ","우량기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"9048000","500","4524000000","원(KRW)","강동헌","051 -290 -3100","부산광역시 사하구 장평로 73 (주)코메론"
"183300","코미코","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"10020447","500","5010223500","원(KRW)","최용하","031-8056-5800","경기도 안성시 모산로 8 "
"041960","코미팜","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"64185876","100","6418587600","원(KRW)","양용진, 문성철(각자 대표이사)","031-498-6104","경기도 시흥시  경제로 17 "
"089890","코세스","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"16584962","500","8425981000","원(KRW)","박명순","032-662-2224","경기도 부천시 오정구  산업로 62 "
"009730","코센","KOSDAQ","관리종목(소속부없음)",,"032401","1차 철강 제조업","12",,"18814297","500","9407148500","원(KRW)","김광수","02-598-5133","전라북도 부안군  행안면 부안농공단지길 29 "
"082660","코스나인","KOSDAQ","투자주의환기종목(소속부없음)",,"032004","기타 화학제품 제조업","12",,"47952433","500","23976216500","원(KRW)","백광열, 최영권 (각자대표)","031-606-8700","경기도 김포시 양촌읍 학운산단2로 27 (주)코스나인"
"222040","코스맥스엔비티","KOSDAQ","중견기업부",,"031007","기타 식품 제조업","12",,"20628000","500","10314000000","원(KRW)","윤원일","02-3474-8527","경기도 성남시 분당구 판교로256번길 25 GB2빌딩 6층 (삼평동,제C동)"
"241710","코스메카코리아","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"10680000","500","5340000000","원(KRW)","조임래, 박은희(각자대표)","031-784-6528","충청북도 음성군 대소면 대금로 196번길 17-12 "
"069110","코스온","KOSDAQ","투자주의환기종목(소속부없음)",,"032004","기타 화학제품 제조업","12",,"23940660","500","11970330000","원(KRW)","이동건","02-3454-0276","서울특별시 강남구 영동대로 333 8층(대치동,동원빌딩)"
"166480","코아스템","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"15908939","500","7954469500","원(KRW)","김경숙","02-497-3711","경기도 성남시 분당구 판교로255번길 24 (삼평동)"
"045970","코아시아","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"26314876","500","13157438000","원(KRW)","이희준,위종묵(각자 대표이사)","02-6985-6099","인천광역시 남동구  남동서로 193 (주)비에스이홀딩스"
"196450","코아시아옵틱스","KOSDAQ","중견기업부",,"032703","사진장비 및 광학기기 제조업","12",,"41232626","1000","41232626000","원(KRW)","위종묵, 김태섭(각자 대표이사)","070-4468-4460","경기도 화성시 동탄첨단산업1로 27 B동 436호, 437호, 438호, 439호, 440호, 441호, 442호, 443호, 444호(영천동,동탄펜테리움IX타워)"
"029960","코엔텍","KOSDAQ","우량기업부",,"053802","폐기물 처리업","12",,"50000000","500","25000000000","원(KRW)","이민석","(052)228-7300","울산 남구 용잠동 산 157 "
"102940","코오롱생명과학","KOSDAQ","관리종목(소속부없음)",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"11412356","500","5706178000","원(KRW)","이우석","02-3677-4151","서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워 "
"950160","코오롱티슈진","KOSDAQ","투자주의환기종목(소속부없음)",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"64920050","0","0","미국달러(USD)","노문종, 한성수","1-301-921-6000","Rockville, MD, USA 9713 Key West Ave Suite 300 "
"056000","코원플레이","KOSDAQ","투자주의환기종목(소속부없음)",,"105802","소프트웨어 개발 및 공급업","12",,"19720225","500","9860112500","원(KRW)","이승훈","02-557-9482","서울특별시 강남구 언주로 540 코원타워 5층"
"033290","코웰패션","KOSDAQ","우량기업부",,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"88500234","500","46532198500","원(KRW)","최용석, 임종민, 김유진(각자대표)","031 -217 -2500","경기 수원시 팔달구 원천동 381 "
"056360","코위버","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"9796800","500","4898400000","원(KRW)","황인환","(02)3140-3300","서울특별시 강서구 마곡중앙8로7길 45 (마곡동) "
"282880","코윈테크","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"9750373","500","4875186500","원(KRW)","정갑용","041-547-2131","충청남도 아산시 둔포면 아산밸리로 285 (주)코윈테크"
"121850","코이즈","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"16614175","500","8307087500","원(KRW)","조재형","043-842-1987","충청북도 충주시  대소원면 첨단산업로 146 코이즈"
"015710","코콤","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"17530500","500","8765250000","원(KRW)","고성욱","02  -6675-2135","서울 강서구 염창동 260-7 "
"052330","코텍","KOSDAQ","우량기업부",,"032605","영상 및 음향기기 제조업","12",,"15574552","500","7787276000","원(KRW)","김영달","032-860-3000","인천광역시 연수구 벤처로24번길 26 "
"322780","코퍼스코리아","KOSDAQ","벤처기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"35755674","100","3575567400","원(KRW)","오영섭","02-568-1317","서울특별시 마포구 월드컵북로 361 8층(DMC이안상암2단지)"
"126600","코프라","KOSDAQ","우량기업부",,"032002","합성고무 및 플라스틱 물질 제조업","12",,"24738634","500","12369317000","원(KRW)","홍정혁","031-499-2195","경기도 화성시  장안면 상두원길 142 "
"200130","콜마비앤에이치","KOSDAQ","우량기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"29543558","500","14771779000","원(KRW)","윤여원, 김병묵(공동 대표이사)","02-2286-3223","세종특별자치시 전의면 산단길 22-15 콜마비앤에이치(주) "
"294570","쿠콘","KOSDAQ","벤처기업부",,"106309","기타 정보 서비스업","12",,"10091685","500","5045842500","원(KRW)","김종현","02-3779-9199","서울특별시 영등포구 영신로 220, KnK디지털타워 19층 "
"317690","퀀타매트릭스","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"16479411","500","8239705500","원(KRW)","권성훈","02-6956-3458","서울특별시 금천구 가산디지털1로 131 B동 16층(가산동, 비와이씨하이시티) "
"365270","큐라클","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"13687468","500","6843734000","원(KRW)","유재현","031-706-8300","서울특별시 서초구 효령로 23-1 - "
"060280","큐렉소","KOSDAQ","중견기업부",,"074708","기타 상품 전문 소매업","12",,"33448869","500","16724434500","원(KRW)","이재준","031-478-0660","서울특별시 서초구  강남대로 577 잠원동, 4층"
"040350","큐로컴","KOSDAQ","벤처기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"125973472","500","62986736000","원(KRW)","조중기","02-2141-3000","서울특별시 강남구  테헤란로77길 7 (삼성동, 동원빌딩 4층)"
"051780","큐로홀딩스","KOSDAQ","중견기업부",,"074702","음·식료품 및 담배 소매업","12",,"124422450","500","62211225000","원(KRW)","조중기","02-2141-3000","서울특별시 강남구  테헤란로77길 7 (삼성동,동원빌딩4층)"
"115180","큐리언트","KOSDAQ","관리종목(소속부없음)",,"137001","자연과학 및 공학 연구개발업","12",,"8883462","500","4441731000","원(KRW)","남기연","031-8060-1600","경기도 성남시 분당구 판교로 242, C동 8층 "
"182360","큐브엔터","KOSDAQ","중견기업부",,"105902","오디오물 출판 및 원판 녹음업","12",,"13804687","500","6902343500","원(KRW)","강승곤, 안우형, 정철(공동대표)","02-3445-1045","서울특별시 성동구 아차산로 83 - "
"066310","큐에스아이","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"9271621","500","4635810500","원(KRW)","이청대","041-410-5010","충청남도 천안시 서북구  성거읍 천흥8길 17 "
"016600","큐캐피탈","KOSDAQ","벤처기업부",,"116409","기타 금융업","12",,"178247112","500","89123556000","원(KRW)","황희연","02-538-2411","서울특별시 강남구 테헤란로 30611층(역삼동. 카이트타워) "
"096240","크레버스","KOSDAQ","우량기업부",,"168505","일반 교습 학원","12",,"11543764","500","5872294500","원(KRW)","이충국","02-3429-9407","서울특별시 강남구 테헤란로 521 파르나스타워 21층"
"043590","크로바하이텍","KOSDAQ","관리종목(소속부없음)",,"032601","반도체 제조업","12",,"35755643","500","17877821500","원(KRW)","안호철, 김준목 (각자대표이사)","02-453-0488","경기도 안성시 공도읍 신두만곡로 134 - "
"114120","크루셜텍","KOSDAQ","관리종목(소속부없음)",,"032602","전자부품 제조업","12",,"20961315","1000","20961315000","원(KRW)","안건준","031-8060-3000","경기도 성남시 분당구 판교로 242 제에이동 7층 703호(삼평동, 판교디지털센터)"
"110790","크리스에프앤씨","KOSDAQ","우량기업부",,"031401","봉제의복 제조업","12",,"11715480","1000","11715480000","원(KRW)","우진석, 김한흠 (각자대표)","02-3409-3000","서울특별시 강남구 도곡로 176 "
"900250","크리스탈신소재","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","12",,"71830626","0.5","35915313","미국달러(USD)","다이중치우 (DAI ZHONG QIU)","86-510-68171266","Artemis House, 75 Fort Street, George Town, P.O. Box 31493, Grand Cayman KY1-1206 Cayman Islands &nbsp"
"083790","크리스탈지노믹스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"69246486","500","34623243000","원(KRW)","조중명","031-628-2700","경기도 성남시 분당구  대왕판교로 700 코리아바이오파크 A동 5층, 6층, 7층"
"045520","크린앤사이언스","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"6500000","500","3650000000","원(KRW)","곽규범","02  -551 -0221","서울 강남구 삼성동 159-1 무역회관 903-1호 "
"036170","클라우드에어","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"61365626","1000","61365626000","원(KRW)","하관호","031 -205 -5300","경기도 수원시 영통구 신원로 170 (신동) "
"214150","클래시스","KOSDAQ","우량기업부",,"032701","의료용 기기 제조업","12",,"64776702","100","6477670200","원(KRW)","Seung Han Baek","070-5168-8000","서울특별시 강남구 테헤란로 208 클래시스"
"352770","클리노믹스","KOSDAQ","기술성장기업부","기술성장기업","032103","의료용품 및 기타 의약 관련제품 제조업","12",,"13470141","100","1347014100","원(KRW)","정종태, 박종화(각자 대표이사)","070-8286-6966","울산광역시 울주군 언양읍 유니스트길 50, 110동 3층 301-3호(울산과학기술원) "
"237880","클리오","KOSDAQ","투자주의환기종목(소속부없음)",,"032004","기타 화학제품 제조업","12",,"17828429","500","8914214500","원(KRW)","한현옥","02-514-0056","서울특별시 성동구 왕십리로 66 - "
"139670","키네마스터","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"13546307","500","6773153500","원(KRW)","임일택","02-2194-5300","서울특별시 서초구 바우뫼로37길 56 건영빌딩 3층 "
